generation,mse_best,mse_median,k_mlp,k_proteins,k_total,k_mlp_ratio,fitness_best,fitness_median,age_max,threshold,n0_sat,n1_sat,n2_sat,n3_sat,n4_sat,n5_sat,n6_sat,n7_sat
363,0.001984765287488699,0.0027898820117115974,0,0,0,0.0,-0.00019847652583848685,-0.0002789882128126919,73,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
364,0.001984765287488699,0.00277533195912838,0,0,0,0.0,-0.00019847652583848685,-0.000277533195912838,74,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
365,0.001984765287488699,0.002751890802755952,0,0,0,0.0,-0.00019847652583848685,-0.00029434787575155497,75,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
366,0.001984765287488699,0.002748006023466587,0,0,0,0.0,-0.00019847652583848685,-0.0002748006081674248,76,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
367,0.001984765287488699,0.002862686989828944,0,0,0,0.0,-0.00019847652583848685,-0.0003055671404581517,77,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
368,0.001984765287488699,0.0032507148571312428,0,0,0,0.0,-0.00019847652583848685,-0.00032507145078852773,78,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
369,0.001984765287488699,0.0027310296427458525,0,0,0,0.0,-0.00019847652583848685,-0.00027326689451001585,79,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
370,0.001984765287488699,0.002707140054553747,0,0,0,0.0,-0.00019847652583848685,-0.0002716931630857289,80,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
371,0.001984765287488699,0.0026396967004984617,0,0,0,0.0,-0.00019847652583848685,-0.0003269345033913851,81,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
372,0.001984765287488699,0.0029205679893493652,0,0,0,0.0,-0.00019847652583848685,-0.00029205679311417043,82,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
373,0.001984765287488699,0.0027492460794746876,0,0,0,0.0,-0.00019847652583848685,-0.0002960379351861775,83,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
374,0.001984765287488699,0.0026834835298359394,0,0,0,0.0,-0.00019847652583848685,-0.00026834834716282785,84,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
375,0.001984765287488699,0.003198629943653941,0,0,0,0.0,-0.00019847652583848685,-0.00031986297108232975,85,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
376,0.001984765287488699,0.002901241183280945,0,0,0,0.0,-0.00019847652583848685,-0.0002901240950450301,86,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
377,0.001984765287488699,0.0026396967004984617,0,0,0,0.0,-0.00019847652583848685,-0.0002639696467667818,87,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
378,0.001984765287488699,0.0030945029575377703,0,0,0,0.0,-0.00019847652583848685,-0.0003211151924915612,88,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
379,0.001984765287488699,0.002601548098027706,0,0,0,0.0,-0.00019847652583848685,-0.000260721193626523,89,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
380,0.001984765287488699,0.0026911236345767975,0,0,0,0.0,-0.00019847652583848685,-0.00026911235181614757,90,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
381,0.001984765287488699,0.0028134735766798258,0,0,0,0.0,-0.00019847652583848685,-0.00028134736930951476,91,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
382,0.001984765287488699,0.002664637751877308,0,0,0,0.0,-0.00019847652583848685,-0.0003053563123103231,92,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
383,0.001984765287488699,0.002601548098027706,0,0,0,0.0,-0.00019847652583848685,-0.00026015477487817407,93,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
384,0.001984765287488699,0.003034505993127823,0,0,0,0.0,-0.00019847652583848685,-0.00032724987249821424,94,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
385,0.001984765287488699,0.0034870896488428116,0,0,0,0.0,-0.00019847652583848685,-0.00036108947824686766,95,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
386,0.001984765287488699,0.0025774871464818716,0,0,0,0.0,-0.00019847652583848685,-0.000257748703006655,96,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
387,0.001984765287488699,0.0025514266453683376,0,0,0,0.0,-0.00019847652583848685,-0.0002553352969698608,97,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
388,0.001984765287488699,0.0025428966619074345,0,0,0,0.0,-0.00019847652583848685,-0.00025428965454921126,98,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
389,0.001984765287488699,0.0029286439530551434,0,0,0,0.0,-0.00019847652583848685,-0.00029286439530551434,99,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
390,0.001984765287488699,0.0025341277942061424,0,0,0,0.0,-0.00019847652583848685,-0.00027802406111732125,100,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
391,0.001984765287488699,0.0025568469427525997,0,0,0,0.0,-0.00019847652583848685,-0.0002562804438639432,101,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
392,0.001984765287488699,0.0025341277942061424,0,0,0,0.0,-0.00019847652583848685,-0.0002646532957442105,102,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
393,0.001984765287488699,0.0025341277942061424,0,0,0,0.0,-0.00019847652583848685,-0.00028722864226438105,103,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
394,0.001984765287488699,0.0025259116664528847,0,0,0,0.0,-0.00019847652583848685,-0.0002534127561375499,104,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
395,0.001984765287488699,0.002532586921006441,0,0,0,0.0,-0.00019847652583848685,-0.00025325868045911193,105,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
396,0.001984765287488699,0.0026983898133039474,0,0,0,0.0,-0.00019847652583848685,-0.00026983898715116084,106,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
397,0.001984765287488699,0.0025259116664528847,0,0,0,0.0,-0.00019847652583848685,-0.0002525911550037563,107,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
398,0.001984765287488699,0.002811098238453269,0,0,0,0.0,-0.00019847652583848685,-0.00028941623168066144,73,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
399,0.001984765287488699,0.002516446402296424,0,0,0,0.0,-0.00019847652583848685,-0.0002516446402296424,74,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
400,0.001984765287488699,0.0025011124089360237,0,0,0,0.0,-0.00019847652583848685,-0.000250111217610538,75,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
401,0.001984765287488699,0.0024914308451116085,0,0,0,0.0,-0.00019847652583848685,-0.00028001435566693544,76,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
402,0.001984765287488699,0.002713281661272049,0,0,0,0.0,-0.00019847652583848685,-0.00027623079949989915,77,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
403,0.001984765287488699,0.0025770142674446106,0,0,0,0.0,-0.00019847652583848685,-0.0002577014092821628,78,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
404,0.001984765287488699,0.002470633015036583,0,0,0,0.0,-0.00019847652583848685,-0.0002470909967087209,79,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
405,0.001984765287488699,0.0027031160425394773,0,0,0,0.0,-0.00019847652583848685,-0.0003026503836736083,80,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
406,0.001984765287488699,0.0024342660326510668,0,0,0,0.0,-0.00019847652583848685,-0.0002451502368785441,81,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
407,0.001984765287488699,0.002574881073087454,0,0,0,0.0,-0.00019847652583848685,-0.0002574881073087454,82,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
408,0.001984765287488699,0.0024342660326510668,0,0,0,0.0,-0.00019847652583848685,-0.0002630057279020548,83,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
409,0.001984765287488699,0.0024342660326510668,0,0,0,0.0,-0.00019847652583848685,-0.00024342660617548972,84,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
410,0.001984765287488699,0.002464084420353174,0,0,0,0.0,-0.00019847652583848685,-0.0002501861017663032,85,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
411,0.001984765287488699,0.00256078178063035,0,0,0,0.0,-0.00019847652583848685,-0.0003574417205527425,86,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
412,0.001984765287488699,0.0024042229633778334,0,0,0,0.0,-0.00019847652583848685,-0.00024313894391525537,87,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
413,0.001984765287488699,0.0026174457743763924,0,0,0,0.0,-0.00019847652583848685,-0.0003158979816362262,88,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
414,0.001984765287488699,0.0027736411429941654,0,0,0,0.0,-0.00019847652583848685,-0.00027736410265788436,89,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
415,0.001984765287488699,0.0025402645114809275,0,0,0,0.0,-0.00019847652583848685,-0.00025402643950656056,90,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
416,0.001984765287488699,0.0024042229633778334,0,0,0,0.0,-0.00019847652583848685,-0.00024042229051701725,91,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
417,0.001984765287488699,0.0030036806128919125,0,0,0,0.0,-0.00019847652583848685,-0.0003105619689449668,85,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
418,0.001984765287488699,0.002385275438427925,0,0,0,0.0,-0.00019847652583848685,-0.0002385275438427925,86,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
419,0.001984765287488699,0.0023765950463712215,0,0,0,0.0,-0.00019847652583848685,-0.0002782295923680067,87,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
420,0.001984765287488699,0.0026288169901818037,0,0,0,0.0,-0.00019847652583848685,-0.0002628816873766482,88,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
421,0.001984765287488699,0.002516860608011484,0,0,0,0.0,-0.00019847652583848685,-0.0002676616422832012,89,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
422,0.001984765287488699,0.0031320732086896896,0,0,0,0.0,-0.00019847652583848685,-0.0003132073034066707,90,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
423,0.001984765287488699,0.002372920513153076,0,0,0,0.0,-0.00019847652583848685,-0.00023765952209942043,91,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
424,0.001984765287488699,0.0029764072969555855,0,0,0,0.0,-0.00019847652583848685,-0.00029764074133709073,92,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
425,0.001984765287488699,0.0030587543733417988,0,0,0,0.0,-0.00019847652583848685,-0.00040173783781938255,93,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
426,0.001984765287488699,0.0025304146111011505,0,0,0,0.0,-0.00019847652583848685,-0.00025304144946858287,94,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
427,0.001984765287488699,0.003102444112300873,0,0,0,0.0,-0.00019847652583848685,-0.000322472071275115,95,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
428,0.001984765287488699,0.0024390635080635548,0,0,0,0.0,-0.00019847652583848685,-0.0002754877205006778,96,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
429,0.001984765287488699,0.002940467558801174,0,0,0,0.0,-0.00019847652583848685,-0.0002940467675216496,97,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
430,0.001984765287488699,0.002372920513153076,0,0,0,0.0,-0.00019847652583848685,-0.0002372920571360737,98,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
431,0.001984765287488699,0.002401595003902912,0,0,0,0.0,-0.00019847652583848685,-0.00024590338580310345,99,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
432,0.001984765287488699,0.0024526482447981834,0,0,0,0.0,-0.00019847652583848685,-0.000256651226663962,100,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
433,0.001984765287488699,0.0023974855430424213,0,0,0,0.0,-0.00019847652583848685,-0.0003046926867682487,101,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
434,0.001984765287488699,0.0023667486384510994,0,0,0,0.0,-0.00019847652583848685,-0.00025642613763920963,102,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
435,0.001984765287488699,0.0023667486384510994,0,0,0,0.0,-0.00019847652583848685,-0.000267429044470191,103,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
436,0.001984765287488699,0.0029083278495818377,0,0,0,0.0,-0.00019847652583848685,-0.0003089175443165004,104,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
437,0.001984765287488699,0.0023607597686350346,0,0,0,0.0,-0.00019847652583848685,-0.00023607598268426955,105,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
438,0.001984765287488699,0.002409770153462887,0,0,0,0.0,-0.00019847652583848685,-0.00024097699497360736,98,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
439,0.001984765287488699,0.0028655827045440674,0,0,0,0.0,-0.00019847652583848685,-0.0003032716631423682,99,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
440,0.001984765287488699,0.0026704217307269573,0,0,0,0.0,-0.00019847652583848685,-0.0002690959954634309,100,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
441,0.001984765287488699,0.0026989926118403673,0,0,0,0.0,-0.00019847652583848685,-0.00031055317958816886,101,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
442,0.001984765287488699,0.002533886581659317,0,0,0,0.0,-0.00019847652583848685,-0.0002562862355262041,102,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
443,0.001984765287488699,0.0023788451217114925,0,0,0,0.0,-0.00019847652583848685,-0.0002378845092607662,103,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
444,0.001984765287488699,0.00247346144169569,0,0,0,0.0,-0.00019847652583848685,-0.00027770164888352156,104,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
445,0.001984765287488699,0.0023525492288172245,0,0,0,0.0,-0.00019847652583848685,-0.00031760206911712885,105,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
446,0.001984765287488699,0.0025268015451729298,0,0,0,0.0,-0.00019847652583848685,-0.00026127754244953394,106,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
447,0.001984765287488699,0.0025980500504374504,0,0,0,0.0,-0.00019847652583848685,-0.00025980500504374504,107,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
448,0.001984765287488699,0.002833070233464241,0,0,0,0.0,-0.00019847652583848685,-0.00031650823075324297,108,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
449,0.001984765287488699,0.0025323587469756603,0,0,0,0.0,-0.00019847652583848685,-0.0002741183852776885,109,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
450,0.001984765287488699,0.0026324517093598843,0,0,0,0.0,-0.00019847652583848685,-0.00028285797452554107,110,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
451,0.001984765287488699,0.0030705309472978115,0,0,0,0.0,-0.00019847652583848685,-0.0003091223770752549,111,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
452,0.001984765287488699,0.002352338284254074,0,0,0,0.0,-0.00019847652583848685,-0.00023523380514234304,112,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
453,0.001984765287488699,0.0024018760304898024,0,0,0,0.0,-0.00019847652583848685,-0.00024018759722821414,113,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
454,0.001984765287488699,0.0026318063028156757,0,0,0,0.0,-0.00019847652583848685,-0.0002631806128192693,114,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
455,0.001984765287488699,0.002334002871066332,0,0,0,0.0,-0.00019847652583848685,-0.00031524949008598924,115,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
456,0.001984765287488699,0.0025302921421825886,0,0,0,0.0,-0.00019847652583848685,-0.00025302922585979104,116,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
457,0.001984765287488699,0.0024413031060248613,0,0,0,0.0,-0.00019847652583848685,-0.00024413032224401832,117,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
458,0.001984765287488699,0.0026263492181897163,0,0,0,0.0,-0.00019847652583848685,-0.00026263491599820554,118,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
459,0.001984765287488699,0.002595313359051943,0,0,0,0.0,-0.00019847652583848685,-0.0002595313126221299,119,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
460,0.001984765287488699,0.0026642773300409317,0,0,0,0.0,-0.00019847652583848685,-0.0002664277271833271,120,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
461,0.001984765287488699,0.002334002871066332,0,0,0,0.0,-0.00019847652583848685,-0.00023340026382356882,121,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
462,0.001984765287488699,0.0026010312139987946,0,0,0,0.0,-0.00019847652583848685,-0.00028062702040188015,122,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
463,0.001984765287488699,0.0025653366465121508,0,0,0,0.0,-0.00019847652583848685,-0.00029115885263308883,123,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
464,0.001984765287488699,0.0028680074028670788,0,0,0,0.0,-0.00019847652583848685,-0.0003424548776820302,124,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
465,0.001984765287488699,0.0024337032809853554,0,0,0,0.0,-0.00019847652583848685,-0.00024337033391930163,125,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
466,0.001984765287488699,0.0023149840999394655,0,0,0,0.0,-0.00019847652583848685,-0.00025960023049265146,126,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
467,0.001984765287488699,0.002479089656844735,0,0,0,0.0,-0.00019847652583848685,-0.0002661172184161842,127,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
468,0.001984765287488699,0.0023937628138810396,0,0,0,0.0,-0.00019847652583848685,-0.00028279557591304183,128,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
469,0.001984765287488699,0.002397512551397085,0,0,0,0.0,-0.00019847652583848685,-0.0003249144065193832,129,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
470,0.001984765287488699,0.0025189442094415426,0,0,0,0.0,-0.00019847652583848685,-0.0002518944093026221,130,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
471,0.001984765287488699,0.00253846263512969,0,0,0,0.0,-0.00019847652583848685,-0.0002538462576922029,131,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
472,0.001984765287488699,0.003026584628969431,0,0,0,0.0,-0.00019847652583848685,-0.0003026584454346448,132,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
473,0.001984765287488699,0.002751389052718878,0,0,0,0.0,-0.00019847652583848685,-0.0002751388819888234,133,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
474,0.001984765287488699,0.0024374735075980425,0,0,0,0.0,-0.00019847652583848685,-0.00026594969676807523,134,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
475,0.001984765287488699,0.0023786325473338366,0,0,0,0.0,-0.00019847652583848685,-0.00023786324891261756,135,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
476,0.001984765287488699,0.0023801838979125023,0,0,0,0.0,-0.00019847652583848685,-0.00026830233400687575,136,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
477,0.001984765287488699,0.002402989659458399,0,0,0,0.0,-0.00019847652583848685,-0.00024029896303545684,137,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
478,0.001984765287488699,0.0027555525302886963,0,0,0,0.0,-0.00019847652583848685,-0.00027555524138733745,138,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
479,0.001984765287488699,0.002422235906124115,0,0,0,0.0,-0.00019847652583848685,-0.00024222357023973018,139,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
479,0.001984765287488699,0.002422235906124115,0,0,0,0.0,-0.00019847652583848685,-0.00024222357023973018,139,0.95,0.0,0.0,0.10000000149011612,0.0,0.07000000029802322,0.019999999552965164,0.029999999329447746,0.03999999910593033
