generation,mse_best,mse_median,k_mlp,k_proteins,k_total,k_mlp_ratio,fitness_best,fitness_median,age_max,threshold,n0_sat,n1_sat,n2_sat,n3_sat,n4_sat,n5_sat,n6_sat,n7_sat,n8_sat,n9_sat,n10_sat,n11_sat,n12_sat,n13_sat,n14_sat,n15_sat,n16_sat,n17_sat,n18_sat,n19_sat,n20_sat,n21_sat,n22_sat,n23_sat,n24_sat,n25_sat,n26_sat,n27_sat,n28_sat,n29_sat,n30_sat,n31_sat
416,0.050854284316301346,0.058275461196899414,25,0,25,0.78125,-0.00508542824536562,-0.005827546119689941,188,0.95,0.8100000023841858,0.5699999928474426,0.4899999797344208,0.5899999737739563,0.5699999928474426,0.7099999785423279,0.6599999666213989,0.7999999523162842,0.550000011920929,0.5199999809265137,0.3400000035762787,0.4899999797344208,0.5899999737739563,0.6200000047683716,0.5199999809265137,0.5600000023841858,0.5399999618530273,0.5899999737739563,0.5600000023841858,0.47999998927116394,0.550000011920929,0.5199999809265137,0.4399999976158142,0.5,0.6200000047683716,0.5600000023841858,0.5299999713897705,0.5899999737739563,0.5399999618530273,0.7199999690055847,0.41999998688697815,0.75
417,0.050854284316301346,0.0607176199555397,25,0,25,0.78125,-0.00508542824536562,-0.006127864588052034,189,0.95,0.8100000023841858,0.5699999928474426,0.4899999797344208,0.5899999737739563,0.5699999928474426,0.7099999785423279,0.6599999666213989,0.7999999523162842,0.550000011920929,0.5199999809265137,0.3400000035762787,0.4899999797344208,0.5899999737739563,0.6200000047683716,0.5199999809265137,0.5600000023841858,0.5399999618530273,0.5899999737739563,0.5600000023841858,0.47999998927116394,0.550000011920929,0.5199999809265137,0.4399999976158142,0.5,0.6200000047683716,0.5600000023841858,0.5299999713897705,0.5899999737739563,0.5399999618530273,0.7199999690055847,0.41999998688697815,0.75
418,0.050854284316301346,0.05898921936750412,25,0,25,0.78125,-0.00508542824536562,-0.005997337866574526,190,0.95,0.8100000023841858,0.5699999928474426,0.4899999797344208,0.5899999737739563,0.5699999928474426,0.7099999785423279,0.6599999666213989,0.7999999523162842,0.550000011920929,0.5199999809265137,0.3400000035762787,0.4899999797344208,0.5899999737739563,0.6200000047683716,0.5199999809265137,0.5600000023841858,0.5399999618530273,0.5899999737739563,0.5600000023841858,0.47999998927116394,0.550000011920929,0.5199999809265137,0.4399999976158142,0.5,0.6200000047683716,0.5600000023841858,0.5299999713897705,0.5899999737739563,0.5399999618530273,0.7199999690055847,0.41999998688697815,0.75
419,0.050854284316301346,0.057831019163131714,25,0,25,0.78125,-0.00508542824536562,-0.005783102009445429,191,0.95,0.8100000023841858,0.5699999928474426,0.4899999797344208,0.5899999737739563,0.5699999928474426,0.7099999785423279,0.6599999666213989,0.7999999523162842,0.550000011920929,0.5199999809265137,0.3400000035762787,0.4899999797344208,0.5899999737739563,0.6200000047683716,0.5199999809265137,0.5600000023841858,0.5399999618530273,0.5899999737739563,0.5600000023841858,0.47999998927116394,0.550000011920929,0.5199999809265137,0.4399999976158142,0.5,0.6200000047683716,0.5600000023841858,0.5299999713897705,0.5899999737739563,0.5399999618530273,0.7199999690055847,0.41999998688697815,0.75
420,0.050854284316301346,0.057320497930049896,25,0,25,0.78125,-0.00508542824536562,-0.005855490453541279,192,0.95,0.8100000023841858,0.5699999928474426,0.4899999797344208,0.5899999737739563,0.5699999928474426,0.7099999785423279,0.6599999666213989,0.7999999523162842,0.550000011920929,0.5199999809265137,0.3400000035762787,0.4899999797344208,0.5899999737739563,0.6200000047683716,0.5199999809265137,0.5600000023841858,0.5399999618530273,0.5899999737739563,0.5600000023841858,0.47999998927116394,0.550000011920929,0.5199999809265137,0.4399999976158142,0.5,0.6200000047683716,0.5600000023841858,0.5299999713897705,0.5899999737739563,0.5399999618530273,0.7199999690055847,0.41999998688697815,0.75
421,0.050854284316301346,0.05804505944252014,25,0,25,0.78125,-0.00508542824536562,-0.005804506130516529,193,0.95,0.8100000023841858,0.5699999928474426,0.4899999797344208,0.5899999737739563,0.5699999928474426,0.7099999785423279,0.6599999666213989,0.7999999523162842,0.550000011920929,0.5199999809265137,0.3400000035762787,0.4899999797344208,0.5899999737739563,0.6200000047683716,0.5199999809265137,0.5600000023841858,0.5399999618530273,0.5899999737739563,0.5600000023841858,0.47999998927116394,0.550000011920929,0.5199999809265137,0.4399999976158142,0.5,0.6200000047683716,0.5600000023841858,0.5299999713897705,0.5899999737739563,0.5399999618530273,0.7199999690055847,0.41999998688697815,0.75
422,0.050854284316301346,0.05819512903690338,25,0,25,0.78125,-0.00508542824536562,-0.005819512996822596,194,0.95,0.8100000023841858,0.5699999928474426,0.4899999797344208,0.5899999737739563,0.5699999928474426,0.7099999785423279,0.6599999666213989,0.7999999523162842,0.550000011920929,0.5199999809265137,0.3400000035762787,0.4899999797344208,0.5899999737739563,0.6200000047683716,0.5199999809265137,0.5600000023841858,0.5399999618530273,0.5899999737739563,0.5600000023841858,0.47999998927116394,0.550000011920929,0.5199999809265137,0.4399999976158142,0.5,0.6200000047683716,0.5600000023841858,0.5299999713897705,0.5899999737739563,0.5399999618530273,0.7199999690055847,0.41999998688697815,0.75
423,0.050854284316301346,0.0572332963347435,25,0,25,0.78125,-0.00508542824536562,-0.006042795721441507,195,0.95,0.8100000023841858,0.5699999928474426,0.4899999797344208,0.5899999737739563,0.5699999928474426,0.7099999785423279,0.6599999666213989,0.7999999523162842,0.550000011920929,0.5199999809265137,0.3400000035762787,0.4899999797344208,0.5899999737739563,0.6200000047683716,0.5199999809265137,0.5600000023841858,0.5399999618530273,0.5899999737739563,0.5600000023841858,0.47999998927116394,0.550000011920929,0.5199999809265137,0.4399999976158142,0.5,0.6200000047683716,0.5600000023841858,0.5299999713897705,0.5899999737739563,0.5399999618530273,0.7199999690055847,0.41999998688697815,0.75
424,0.050854284316301346,0.06054307892918587,25,0,25,0.78125,-0.00508542824536562,-0.0064195552840828896,196,0.95,0.8100000023841858,0.5699999928474426,0.4899999797344208,0.5899999737739563,0.5699999928474426,0.7099999785423279,0.6599999666213989,0.7999999523162842,0.550000011920929,0.5199999809265137,0.3400000035762787,0.4899999797344208,0.5899999737739563,0.6200000047683716,0.5199999809265137,0.5600000023841858,0.5399999618530273,0.5899999737739563,0.5600000023841858,0.47999998927116394,0.550000011920929,0.5199999809265137,0.4399999976158142,0.5,0.6200000047683716,0.5600000023841858,0.5299999713897705,0.5899999737739563,0.5399999618530273,0.7199999690055847,0.41999998688697815,0.75
425,0.050854284316301346,0.05808642879128456,25,0,25,0.78125,-0.00508542824536562,-0.005808643065392971,197,0.95,0.8100000023841858,0.5699999928474426,0.4899999797344208,0.5899999737739563,0.5699999928474426,0.7099999785423279,0.6599999666213989,0.7999999523162842,0.550000011920929,0.5199999809265137,0.3400000035762787,0.4899999797344208,0.5899999737739563,0.6200000047683716,0.5199999809265137,0.5600000023841858,0.5399999618530273,0.5899999737739563,0.5600000023841858,0.47999998927116394,0.550000011920929,0.5199999809265137,0.4399999976158142,0.5,0.6200000047683716,0.5600000023841858,0.5299999713897705,0.5899999737739563,0.5399999618530273,0.7199999690055847,0.41999998688697815,0.75
426,0.050854284316301346,0.058341629803180695,25,0,25,0.78125,-0.00508542824536562,-0.005834163166582584,198,0.95,0.8100000023841858,0.5699999928474426,0.4899999797344208,0.5899999737739563,0.5699999928474426,0.7099999785423279,0.6599999666213989,0.7999999523162842,0.550000011920929,0.5199999809265137,0.3400000035762787,0.4899999797344208,0.5899999737739563,0.6200000047683716,0.5199999809265137,0.5600000023841858,0.5399999618530273,0.5899999737739563,0.5600000023841858,0.47999998927116394,0.550000011920929,0.5199999809265137,0.4399999976158142,0.5,0.6200000047683716,0.5600000023841858,0.5299999713897705,0.5899999737739563,0.5399999618530273,0.7199999690055847,0.41999998688697815,0.75
427,0.050854284316301346,0.057418499141931534,25,0,25,0.78125,-0.00508542824536562,-0.005741850007325411,199,0.95,0.8100000023841858,0.5699999928474426,0.4899999797344208,0.5899999737739563,0.5699999928474426,0.7099999785423279,0.6599999666213989,0.7999999523162842,0.550000011920929,0.5199999809265137,0.3400000035762787,0.4899999797344208,0.5899999737739563,0.6200000047683716,0.5199999809265137,0.5600000023841858,0.5399999618530273,0.5899999737739563,0.5600000023841858,0.47999998927116394,0.550000011920929,0.5199999809265137,0.4399999976158142,0.5,0.6200000047683716,0.5600000023841858,0.5299999713897705,0.5899999737739563,0.5399999618530273,0.7199999690055847,0.41999998688697815,0.75
428,0.050854284316301346,0.05722826346755028,25,0,25,0.78125,-0.00508542824536562,-0.005722826346755028,200,0.95,0.8100000023841858,0.5699999928474426,0.4899999797344208,0.5899999737739563,0.5699999928474426,0.7099999785423279,0.6599999666213989,0.7999999523162842,0.550000011920929,0.5199999809265137,0.3400000035762787,0.4899999797344208,0.5899999737739563,0.6200000047683716,0.5199999809265137,0.5600000023841858,0.5399999618530273,0.5899999737739563,0.5600000023841858,0.47999998927116394,0.550000011920929,0.5199999809265137,0.4399999976158142,0.5,0.6200000047683716,0.5600000023841858,0.5299999713897705,0.5899999737739563,0.5399999618530273,0.7199999690055847,0.41999998688697815,0.75
429,0.050854284316301346,0.061009615659713745,25,0,25,0.78125,-0.00508542824536562,-0.006147604901343584,201,0.95,0.8100000023841858,0.5699999928474426,0.4899999797344208,0.5899999737739563,0.5699999928474426,0.7099999785423279,0.6599999666213989,0.7999999523162842,0.550000011920929,0.5199999809265137,0.3400000035762787,0.4899999797344208,0.5899999737739563,0.6200000047683716,0.5199999809265137,0.5600000023841858,0.5399999618530273,0.5899999737739563,0.5600000023841858,0.47999998927116394,0.550000011920929,0.5199999809265137,0.4399999976158142,0.5,0.6200000047683716,0.5600000023841858,0.5299999713897705,0.5899999737739563,0.5399999618530273,0.7199999690055847,0.41999998688697815,0.75
430,0.050854284316301346,0.06043634191155434,25,0,25,0.78125,-0.00508542824536562,-0.006196136586368084,202,0.95,0.8100000023841858,0.5699999928474426,0.4899999797344208,0.5899999737739563,0.5699999928474426,0.7099999785423279,0.6599999666213989,0.7999999523162842,0.550000011920929,0.5199999809265137,0.3400000035762787,0.4899999797344208,0.5899999737739563,0.6200000047683716,0.5199999809265137,0.5600000023841858,0.5399999618530273,0.5899999737739563,0.5600000023841858,0.47999998927116394,0.550000011920929,0.5199999809265137,0.4399999976158142,0.5,0.6200000047683716,0.5600000023841858,0.5299999713897705,0.5899999737739563,0.5399999618530273,0.7199999690055847,0.41999998688697815,0.75
431,0.050854284316301346,0.0579388365149498,25,0,25,0.78125,-0.00508542824536562,-0.005793883465230465,203,0.95,0.8100000023841858,0.5699999928474426,0.4899999797344208,0.5899999737739563,0.5699999928474426,0.7099999785423279,0.6599999666213989,0.7999999523162842,0.550000011920929,0.5199999809265137,0.3400000035762787,0.4899999797344208,0.5899999737739563,0.6200000047683716,0.5199999809265137,0.5600000023841858,0.5399999618530273,0.5899999737739563,0.5600000023841858,0.47999998927116394,0.550000011920929,0.5199999809265137,0.4399999976158142,0.5,0.6200000047683716,0.5600000023841858,0.5299999713897705,0.5899999737739563,0.5399999618530273,0.7199999690055847,0.41999998688697815,0.75
432,0.050854284316301346,0.056822605431079865,25,0,25,0.78125,-0.00508542824536562,-0.005682260729372501,204,0.95,0.8100000023841858,0.5699999928474426,0.4899999797344208,0.5899999737739563,0.5699999928474426,0.7099999785423279,0.6599999666213989,0.7999999523162842,0.550000011920929,0.5199999809265137,0.3400000035762787,0.4899999797344208,0.5899999737739563,0.6200000047683716,0.5199999809265137,0.5600000023841858,0.5399999618530273,0.5899999737739563,0.5600000023841858,0.47999998927116394,0.550000011920929,0.5199999809265137,0.4399999976158142,0.5,0.6200000047683716,0.5600000023841858,0.5299999713897705,0.5899999737739563,0.5399999618530273,0.7199999690055847,0.41999998688697815,0.75
433,0.05062900856137276,0.05669492483139038,27,0,27,0.84375,-0.005062900949269533,-0.005669492296874523,205,0.95,0.8299999833106995,0.550000011920929,0.5099999904632568,0.6499999761581421,0.5600000023841858,0.6699999570846558,0.6899999976158142,0.8399999737739563,0.5899999737739563,0.550000011920929,0.3700000047683716,0.5099999904632568,0.5600000023841858,0.6299999952316284,0.5099999904632568,0.5099999904632568,0.5600000023841858,0.5399999618530273,0.5299999713897705,0.5099999904632568,0.5600000023841858,0.5600000023841858,0.429999977350235,0.5299999713897705,0.5699999928474426,0.550000011920929,0.5,0.550000011920929,0.5,0.699999988079071,0.4099999964237213,0.7199999690055847
434,0.05062900856137276,0.05659710615873337,27,0,27,0.84375,-0.005062900949269533,-0.005928157363086939,206,0.95,0.8299999833106995,0.550000011920929,0.5099999904632568,0.6499999761581421,0.5600000023841858,0.6699999570846558,0.6899999976158142,0.8399999737739563,0.5899999737739563,0.550000011920929,0.3700000047683716,0.5099999904632568,0.5600000023841858,0.6299999952316284,0.5099999904632568,0.5099999904632568,0.5600000023841858,0.5399999618530273,0.5299999713897705,0.5099999904632568,0.5600000023841858,0.5600000023841858,0.429999977350235,0.5299999713897705,0.5699999928474426,0.550000011920929,0.5,0.550000011920929,0.5,0.699999988079071,0.4099999964237213,0.7199999690055847
435,0.05062900856137276,0.05659710615873337,27,0,27,0.84375,-0.005062900949269533,-0.005659710615873337,207,0.95,0.8299999833106995,0.550000011920929,0.5099999904632568,0.6499999761581421,0.5600000023841858,0.6699999570846558,0.6899999976158142,0.8399999737739563,0.5899999737739563,0.550000011920929,0.3700000047683716,0.5099999904632568,0.5600000023841858,0.6299999952316284,0.5099999904632568,0.5099999904632568,0.5600000023841858,0.5399999618530273,0.5299999713897705,0.5099999904632568,0.5600000023841858,0.5600000023841858,0.429999977350235,0.5299999713897705,0.5699999928474426,0.550000011920929,0.5,0.550000011920929,0.5,0.699999988079071,0.4099999964237213,0.7199999690055847
436,0.05062900856137276,0.05804741755127907,27,0,27,0.84375,-0.005062900949269533,-0.005804741755127907,208,0.95,0.8299999833106995,0.550000011920929,0.5099999904632568,0.6499999761581421,0.5600000023841858,0.6699999570846558,0.6899999976158142,0.8399999737739563,0.5899999737739563,0.550000011920929,0.3700000047683716,0.5099999904632568,0.5600000023841858,0.6299999952316284,0.5099999904632568,0.5099999904632568,0.5600000023841858,0.5399999618530273,0.5299999713897705,0.5099999904632568,0.5600000023841858,0.5600000023841858,0.429999977350235,0.5299999713897705,0.5699999928474426,0.550000011920929,0.5,0.550000011920929,0.5,0.699999988079071,0.4099999964237213,0.7199999690055847
437,0.05062900856137276,0.06009171903133392,27,0,27,0.84375,-0.005062900949269533,-0.006442493759095669,209,0.95,0.8299999833106995,0.550000011920929,0.5099999904632568,0.6499999761581421,0.5600000023841858,0.6699999570846558,0.6899999976158142,0.8399999737739563,0.5899999737739563,0.550000011920929,0.3700000047683716,0.5099999904632568,0.5600000023841858,0.6299999952316284,0.5099999904632568,0.5099999904632568,0.5600000023841858,0.5399999618530273,0.5299999713897705,0.5099999904632568,0.5600000023841858,0.5600000023841858,0.429999977350235,0.5299999713897705,0.5699999928474426,0.550000011920929,0.5,0.550000011920929,0.5,0.699999988079071,0.4099999964237213,0.7199999690055847
438,0.05062900856137276,0.056830618530511856,27,0,27,0.84375,-0.005062900949269533,-0.005683061666786671,210,0.95,0.8299999833106995,0.550000011920929,0.5099999904632568,0.6499999761581421,0.5600000023841858,0.6699999570846558,0.6899999976158142,0.8399999737739563,0.5899999737739563,0.550000011920929,0.3700000047683716,0.5099999904632568,0.5600000023841858,0.6299999952316284,0.5099999904632568,0.5099999904632568,0.5600000023841858,0.5399999618530273,0.5299999713897705,0.5099999904632568,0.5600000023841858,0.5600000023841858,0.429999977350235,0.5299999713897705,0.5699999928474426,0.550000011920929,0.5,0.550000011920929,0.5,0.699999988079071,0.4099999964237213,0.7199999690055847
439,0.05062900856137276,0.05649362504482269,27,0,27,0.84375,-0.005062900949269533,-0.005649362225085497,211,0.95,0.8299999833106995,0.550000011920929,0.5099999904632568,0.6499999761581421,0.5600000023841858,0.6699999570846558,0.6899999976158142,0.8399999737739563,0.5899999737739563,0.550000011920929,0.3700000047683716,0.5099999904632568,0.5600000023841858,0.6299999952316284,0.5099999904632568,0.5099999904632568,0.5600000023841858,0.5399999618530273,0.5299999713897705,0.5099999904632568,0.5600000023841858,0.5600000023841858,0.429999977350235,0.5299999713897705,0.5699999928474426,0.550000011920929,0.5,0.550000011920929,0.5,0.699999988079071,0.4099999964237213,0.7199999690055847
440,0.05062900856137276,0.05624633654952049,27,0,27,0.84375,-0.005062900949269533,-0.006298174615949392,212,0.95,0.8299999833106995,0.550000011920929,0.5099999904632568,0.6499999761581421,0.5600000023841858,0.6699999570846558,0.6899999976158142,0.8399999737739563,0.5899999737739563,0.550000011920929,0.3700000047683716,0.5099999904632568,0.5600000023841858,0.6299999952316284,0.5099999904632568,0.5099999904632568,0.5600000023841858,0.5399999618530273,0.5299999713897705,0.5099999904632568,0.5600000023841858,0.5600000023841858,0.429999977350235,0.5299999713897705,0.5699999928474426,0.550000011920929,0.5,0.550000011920929,0.5,0.699999988079071,0.4099999964237213,0.7199999690055847
441,0.05062900856137276,0.056808412075042725,27,0,27,0.84375,-0.005062900949269533,-0.005956035107374191,213,0.95,0.8299999833106995,0.550000011920929,0.5099999904632568,0.6499999761581421,0.5600000023841858,0.6699999570846558,0.6899999976158142,0.8399999737739563,0.5899999737739563,0.550000011920929,0.3700000047683716,0.5099999904632568,0.5600000023841858,0.6299999952316284,0.5099999904632568,0.5099999904632568,0.5600000023841858,0.5399999618530273,0.5299999713897705,0.5099999904632568,0.5600000023841858,0.5600000023841858,0.429999977350235,0.5299999713897705,0.5699999928474426,0.550000011920929,0.5,0.550000011920929,0.5,0.699999988079071,0.4099999964237213,0.7199999690055847
442,0.05062900856137276,0.05841640755534172,27,0,27,0.84375,-0.005062900949269533,-0.005841640755534172,214,0.95,0.8299999833106995,0.550000011920929,0.5099999904632568,0.6499999761581421,0.5600000023841858,0.6699999570846558,0.6899999976158142,0.8399999737739563,0.5899999737739563,0.550000011920929,0.3700000047683716,0.5099999904632568,0.5600000023841858,0.6299999952316284,0.5099999904632568,0.5099999904632568,0.5600000023841858,0.5399999618530273,0.5299999713897705,0.5099999904632568,0.5600000023841858,0.5600000023841858,0.429999977350235,0.5299999713897705,0.5699999928474426,0.550000011920929,0.5,0.550000011920929,0.5,0.699999988079071,0.4099999964237213,0.7199999690055847
443,0.05062900856137276,0.05683623254299164,27,0,27,0.84375,-0.005062900949269533,-0.005818011239171028,215,0.95,0.8299999833106995,0.550000011920929,0.5099999904632568,0.6499999761581421,0.5600000023841858,0.6699999570846558,0.6899999976158142,0.8399999737739563,0.5899999737739563,0.550000011920929,0.3700000047683716,0.5099999904632568,0.5600000023841858,0.6299999952316284,0.5099999904632568,0.5099999904632568,0.5600000023841858,0.5399999618530273,0.5299999713897705,0.5099999904632568,0.5600000023841858,0.5600000023841858,0.429999977350235,0.5299999713897705,0.5699999928474426,0.550000011920929,0.5,0.550000011920929,0.5,0.699999988079071,0.4099999964237213,0.7199999690055847
444,0.05062900856137276,0.05914618819952011,27,0,27,0.84375,-0.005062900949269533,-0.006161380559206009,216,0.95,0.8299999833106995,0.550000011920929,0.5099999904632568,0.6499999761581421,0.5600000023841858,0.6699999570846558,0.6899999976158142,0.8399999737739563,0.5899999737739563,0.550000011920929,0.3700000047683716,0.5099999904632568,0.5600000023841858,0.6299999952316284,0.5099999904632568,0.5099999904632568,0.5600000023841858,0.5399999618530273,0.5299999713897705,0.5099999904632568,0.5600000023841858,0.5600000023841858,0.429999977350235,0.5299999713897705,0.5699999928474426,0.550000011920929,0.5,0.550000011920929,0.5,0.699999988079071,0.4099999964237213,0.7199999690055847
445,0.05062900856137276,0.05640153959393501,27,0,27,0.84375,-0.005062900949269533,-0.005722790956497192,217,0.95,0.8299999833106995,0.550000011920929,0.5099999904632568,0.6499999761581421,0.5600000023841858,0.6699999570846558,0.6899999976158142,0.8399999737739563,0.5899999737739563,0.550000011920929,0.3700000047683716,0.5099999904632568,0.5600000023841858,0.6299999952316284,0.5099999904632568,0.5099999904632568,0.5600000023841858,0.5399999618530273,0.5299999713897705,0.5099999904632568,0.5600000023841858,0.5600000023841858,0.429999977350235,0.5299999713897705,0.5699999928474426,0.550000011920929,0.5,0.550000011920929,0.5,0.699999988079071,0.4099999964237213,0.7199999690055847
446,0.05062900856137276,0.05640153959393501,27,0,27,0.84375,-0.005062900949269533,-0.006026941817253828,218,0.95,0.8299999833106995,0.550000011920929,0.5099999904632568,0.6499999761581421,0.5600000023841858,0.6699999570846558,0.6899999976158142,0.8399999737739563,0.5899999737739563,0.550000011920929,0.3700000047683716,0.5099999904632568,0.5600000023841858,0.6299999952316284,0.5099999904632568,0.5099999904632568,0.5600000023841858,0.5399999618530273,0.5299999713897705,0.5099999904632568,0.5600000023841858,0.5600000023841858,0.429999977350235,0.5299999713897705,0.5699999928474426,0.550000011920929,0.5,0.550000011920929,0.5,0.699999988079071,0.4099999964237213,0.7199999690055847
447,0.05062900856137276,0.05640153959393501,27,0,27,0.84375,-0.005062900949269533,-0.006143480073660612,219,0.95,0.8299999833106995,0.550000011920929,0.5099999904632568,0.6499999761581421,0.5600000023841858,0.6699999570846558,0.6899999976158142,0.8399999737739563,0.5899999737739563,0.550000011920929,0.3700000047683716,0.5099999904632568,0.5600000023841858,0.6299999952316284,0.5099999904632568,0.5099999904632568,0.5600000023841858,0.5399999618530273,0.5299999713897705,0.5099999904632568,0.5600000023841858,0.5600000023841858,0.429999977350235,0.5299999713897705,0.5699999928474426,0.550000011920929,0.5,0.550000011920929,0.5,0.699999988079071,0.4099999964237213,0.7199999690055847
448,0.05062900856137276,0.05624633654952049,27,0,27,0.84375,-0.005062900949269533,-0.005643741227686405,220,0.95,0.8299999833106995,0.550000011920929,0.5099999904632568,0.6499999761581421,0.5600000023841858,0.6699999570846558,0.6899999976158142,0.8399999737739563,0.5899999737739563,0.550000011920929,0.3700000047683716,0.5099999904632568,0.5600000023841858,0.6299999952316284,0.5099999904632568,0.5099999904632568,0.5600000023841858,0.5399999618530273,0.5299999713897705,0.5099999904632568,0.5600000023841858,0.5600000023841858,0.429999977350235,0.5299999713897705,0.5699999928474426,0.550000011920929,0.5,0.550000011920929,0.5,0.699999988079071,0.4099999964237213,0.7199999690055847
449,0.05062900856137276,0.05640153959393501,27,0,27,0.84375,-0.005062900949269533,-0.006177532020956278,221,0.95,0.8299999833106995,0.550000011920929,0.5099999904632568,0.6499999761581421,0.5600000023841858,0.6699999570846558,0.6899999976158142,0.8399999737739563,0.5899999737739563,0.550000011920929,0.3700000047683716,0.5099999904632568,0.5600000023841858,0.6299999952316284,0.5099999904632568,0.5099999904632568,0.5600000023841858,0.5399999618530273,0.5299999713897705,0.5099999904632568,0.5600000023841858,0.5600000023841858,0.429999977350235,0.5299999713897705,0.5699999928474426,0.550000011920929,0.5,0.550000011920929,0.5,0.699999988079071,0.4099999964237213,0.7199999690055847
450,0.05062900856137276,0.058617573231458664,27,0,27,0.84375,-0.005062900949269533,-0.005861757323145866,222,0.95,0.8299999833106995,0.550000011920929,0.5099999904632568,0.6499999761581421,0.5600000023841858,0.6699999570846558,0.6899999976158142,0.8399999737739563,0.5899999737739563,0.550000011920929,0.3700000047683716,0.5099999904632568,0.5600000023841858,0.6299999952316284,0.5099999904632568,0.5099999904632568,0.5600000023841858,0.5399999618530273,0.5299999713897705,0.5099999904632568,0.5600000023841858,0.5600000023841858,0.429999977350235,0.5299999713897705,0.5699999928474426,0.550000011920929,0.5,0.550000011920929,0.5,0.699999988079071,0.4099999964237213,0.7199999690055847
451,0.05062900856137276,0.05640153959393501,27,0,27,0.84375,-0.005062900949269533,-0.005640153773128986,223,0.95,0.8299999833106995,0.550000011920929,0.5099999904632568,0.6499999761581421,0.5600000023841858,0.6699999570846558,0.6899999976158142,0.8399999737739563,0.5899999737739563,0.550000011920929,0.3700000047683716,0.5099999904632568,0.5600000023841858,0.6299999952316284,0.5099999904632568,0.5099999904632568,0.5600000023841858,0.5399999618530273,0.5299999713897705,0.5099999904632568,0.5600000023841858,0.5600000023841858,0.429999977350235,0.5299999713897705,0.5699999928474426,0.550000011920929,0.5,0.550000011920929,0.5,0.699999988079071,0.4099999964237213,0.7199999690055847
452,0.05062900856137276,0.05624633654952049,27,0,27,0.84375,-0.005062900949269533,-0.005624633282423019,224,0.95,0.8299999833106995,0.550000011920929,0.5099999904632568,0.6499999761581421,0.5600000023841858,0.6699999570846558,0.6899999976158142,0.8399999737739563,0.5899999737739563,0.550000011920929,0.3700000047683716,0.5099999904632568,0.5600000023841858,0.6299999952316284,0.5099999904632568,0.5099999904632568,0.5600000023841858,0.5399999618530273,0.5299999713897705,0.5099999904632568,0.5600000023841858,0.5600000023841858,0.429999977350235,0.5299999713897705,0.5699999928474426,0.550000011920929,0.5,0.550000011920929,0.5,0.699999988079071,0.4099999964237213,0.7199999690055847
453,0.05062900856137276,0.05728626996278763,27,0,27,0.84375,-0.005062900949269533,-0.005728626623749733,225,0.95,0.8299999833106995,0.550000011920929,0.5099999904632568,0.6499999761581421,0.5600000023841858,0.6699999570846558,0.6899999976158142,0.8399999737739563,0.5899999737739563,0.550000011920929,0.3700000047683716,0.5099999904632568,0.5600000023841858,0.6299999952316284,0.5099999904632568,0.5099999904632568,0.5600000023841858,0.5399999618530273,0.5299999713897705,0.5099999904632568,0.5600000023841858,0.5600000023841858,0.429999977350235,0.5299999713897705,0.5699999928474426,0.550000011920929,0.5,0.550000011920929,0.5,0.699999988079071,0.4099999964237213,0.7199999690055847
454,0.04780902713537216,0.056093014776706696,25,0,25,0.78125,-0.004780902527272701,-0.005609301384538412,226,0.95,0.8100000023841858,0.5600000023841858,0.5299999713897705,0.6599999666213989,0.5600000023841858,0.7199999690055847,0.6800000071525574,0.8299999833106995,0.6299999952316284,0.4899999797344208,0.38999998569488525,0.5199999809265137,0.5399999618530273,0.6399999856948853,0.5199999809265137,0.47999998927116394,0.6299999952316284,0.5099999904632568,0.550000011920929,0.5399999618530273,0.5799999833106995,0.47999998927116394,0.41999998688697815,0.5600000023841858,0.5600000023841858,0.5399999618530273,0.44999998807907104,0.5699999928474426,0.5299999713897705,0.699999988079071,0.4599999785423279,0.75
455,0.04780902713537216,0.05607160925865173,25,0,25,0.78125,-0.004780902527272701,-0.005783112719655037,227,0.95,0.8100000023841858,0.5600000023841858,0.5299999713897705,0.6599999666213989,0.5600000023841858,0.7199999690055847,0.6800000071525574,0.8299999833106995,0.6299999952316284,0.4899999797344208,0.38999998569488525,0.5199999809265137,0.5399999618530273,0.6399999856948853,0.5199999809265137,0.47999998927116394,0.6299999952316284,0.5099999904632568,0.550000011920929,0.5399999618530273,0.5799999833106995,0.47999998927116394,0.41999998688697815,0.5600000023841858,0.5600000023841858,0.5399999618530273,0.44999998807907104,0.5699999928474426,0.5299999713897705,0.699999988079071,0.4599999785423279,0.75
456,0.04780902713537216,0.056048110127449036,25,0,25,0.78125,-0.004780902527272701,-0.0056048110127449036,228,0.95,0.8100000023841858,0.5600000023841858,0.5299999713897705,0.6599999666213989,0.5600000023841858,0.7199999690055847,0.6800000071525574,0.8299999833106995,0.6299999952316284,0.4899999797344208,0.38999998569488525,0.5199999809265137,0.5399999618530273,0.6399999856948853,0.5199999809265137,0.47999998927116394,0.6299999952316284,0.5099999904632568,0.550000011920929,0.5399999618530273,0.5799999833106995,0.47999998927116394,0.41999998688697815,0.5600000023841858,0.5600000023841858,0.5399999618530273,0.44999998807907104,0.5699999928474426,0.5299999713897705,0.699999988079071,0.4599999785423279,0.75
