generation,mse_best,mse_median,k_mlp,k_proteins,k_total,k_mlp_ratio,fitness_best,fitness_median,age_max,threshold,n0_sat,n1_sat,n2_sat,n3_sat
358,0.013139633461833,0.014952464960515499,4,0,4,1.0,-0.0013139633229002357,-0.0016000308096408844,85,0.95,0.6100000143051147,0.7099999785423279,0.6699999570846558,0.6899999976158142
359,0.013139633461833,0.015137078240513802,4,0,4,1.0,-0.0013139633229002357,-0.0015137079171836376,86,0.95,0.6100000143051147,0.7099999785423279,0.6699999570846558,0.6899999976158142
360,0.013139633461833,0.014952464960515499,4,0,4,1.0,-0.0013139633229002357,-0.0014952465426176786,87,0.95,0.6100000143051147,0.7099999785423279,0.6699999570846558,0.6899999976158142
361,0.013139633461833,0.015898674726486206,4,0,4,1.0,-0.0013139633229002357,-0.0015898675192147493,88,0.95,0.6100000143051147,0.7099999785423279,0.6699999570846558,0.6899999976158142
362,0.013139633461833,0.015275241807103157,4,0,4,1.0,-0.0013139633229002357,-0.0015382684068754315,89,0.95,0.6100000143051147,0.7099999785423279,0.6699999570846558,0.6899999976158142
363,0.013139633461833,0.014906331896781921,4,0,4,1.0,-0.0013139633229002357,-0.0014906332362443209,90,0.95,0.6100000143051147,0.7099999785423279,0.6699999570846558,0.6899999976158142
364,0.013139633461833,0.01591365598142147,4,0,4,1.0,-0.0013139633229002357,-0.0015913655515760183,91,0.95,0.6100000143051147,0.7099999785423279,0.6699999570846558,0.6899999976158142
365,0.013139633461833,0.015755778178572655,4,0,4,1.0,-0.0013139633229002357,-0.0015755777712911367,92,0.95,0.6100000143051147,0.7099999785423279,0.6699999570846558,0.6899999976158142
366,0.013139633461833,0.015862174332141876,4,0,4,1.0,-0.0013139633229002357,-0.0015904768370091915,93,0.95,0.6100000143051147,0.7099999785423279,0.6699999570846558,0.6899999976158142
367,0.013139633461833,0.015143105760216713,4,0,4,1.0,-0.0013139633229002357,-0.0015143107157200575,94,0.95,0.6100000143051147,0.7099999785423279,0.6699999570846558,0.6899999976158142
368,0.013139633461833,0.014876454137265682,4,0,4,1.0,-0.0013139633229002357,-0.0014876454370096326,95,0.95,0.6100000143051147,0.7099999785423279,0.6699999570846558,0.6899999976158142
369,0.013139633461833,0.014896439388394356,4,0,4,1.0,-0.0013139633229002357,-0.001538463169708848,96,0.95,0.6100000143051147,0.7099999785423279,0.6699999570846558,0.6899999976158142
370,0.013139633461833,0.01509714126586914,4,0,4,1.0,-0.0013139633229002357,-0.001509714056737721,97,0.95,0.6100000143051147,0.7099999785423279,0.6699999570846558,0.6899999976158142
371,0.013139633461833,0.014876842498779297,4,0,4,1.0,-0.0013139633229002357,-0.001531591871753335,98,0.95,0.6100000143051147,0.7099999785423279,0.6699999570846558,0.6899999976158142
372,0.013139633461833,0.015218939632177353,4,0,4,1.0,-0.0013139633229002357,-0.001521894009783864,99,0.95,0.6100000143051147,0.7099999785423279,0.6699999570846558,0.6899999976158142
373,0.013139633461833,0.014987482689321041,4,0,4,1.0,-0.0013139633229002357,-0.0014987483154982328,100,0.95,0.6100000143051147,0.7099999785423279,0.6699999570846558,0.6899999976158142
374,0.013139633461833,0.015129699371755123,4,0,4,1.0,-0.0013139633229002357,-0.0016254754737019539,101,0.95,0.6100000143051147,0.7099999785423279,0.6699999570846558,0.6899999976158142
375,0.013139633461833,0.015035668388009071,4,0,4,1.0,-0.0013139633229002357,-0.0015035667456686497,102,0.95,0.6100000143051147,0.7099999785423279,0.6699999570846558,0.6899999976158142
376,0.013139633461833,0.015586139634251595,4,0,4,1.0,-0.0013139633229002357,-0.0015586139634251595,103,0.95,0.6100000143051147,0.7099999785423279,0.6699999570846558,0.6899999976158142
377,0.013139633461833,0.014854921028017998,4,0,4,1.0,-0.0013139633229002357,-0.0014854921028017998,104,0.95,0.6100000143051147,0.7099999785423279,0.6699999570846558,0.6899999976158142
378,0.013139633461833,0.014841120690107346,4,0,4,1.0,-0.0013139633229002357,-0.0014841121155768633,90,0.95,0.6100000143051147,0.7099999785423279,0.6699999570846558,0.6899999976158142
379,0.013139633461833,0.014824331738054752,4,0,4,1.0,-0.0013139633229002357,-0.0014824331738054752,91,0.95,0.6100000143051147,0.7099999785423279,0.6699999570846558,0.6899999976158142
380,0.013139633461833,0.015256838873028755,4,0,4,1.0,-0.0013139633229002357,-0.0015256839105859399,92,0.95,0.6100000143051147,0.7099999785423279,0.6699999570846558,0.6899999976158142
381,0.013139633461833,0.01564694009721279,4,0,4,1.0,-0.0013139633229002357,-0.0015646941028535366,93,0.95,0.6100000143051147,0.7099999785423279,0.6699999570846558,0.6899999976158142
382,0.013139633461833,0.015334486961364746,4,0,4,1.0,-0.0013139633229002357,-0.0015334486961364746,94,0.95,0.6100000143051147,0.7099999785423279,0.6699999570846558,0.6899999976158142
383,0.011652428656816483,0.014720755629241467,4,0,4,1.0,-0.0011652428656816483,-0.001472075586207211,95,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
384,0.011652428656816483,0.01465504989027977,4,0,4,1.0,-0.0011652428656816483,-0.001465504989027977,93,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
385,0.011652428656816483,0.01462077908217907,4,0,4,1.0,-0.0011652428656816483,-0.0014620779547840357,94,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
386,0.011652428656816483,0.014609923586249352,4,0,4,1.0,-0.0011652428656816483,-0.001637080917134881,95,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
387,0.011652428656816483,0.014993439428508282,4,0,4,1.0,-0.0011652428656816483,-0.0014993438962846994,96,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
388,0.011652428656816483,0.014609923586249352,4,0,4,1.0,-0.0011652428656816483,-0.0014609924983233213,97,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
389,0.011652428656816483,0.015256763435900211,4,0,4,1.0,-0.0011652428656816483,-0.0015256763435900211,98,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
390,0.011652428656816483,0.014556637033820152,4,0,4,1.0,-0.0011652428656816483,-0.0014556637033820152,99,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
391,0.011652428656816483,0.014494544826447964,4,0,4,1.0,-0.0011652428656816483,-0.0014494545757770538,100,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
392,0.011652428656816483,0.014509081840515137,4,0,4,1.0,-0.0011652428656816483,-0.001523616723716259,101,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
393,0.011652428656816483,0.014443503692746162,4,0,4,1.0,-0.0011652428656816483,-0.0014443504624068737,102,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
394,0.011652428656816483,0.014403577893972397,4,0,4,1.0,-0.0011652428656816483,-0.0014403578825294971,103,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
395,0.011652428656816483,0.015324591659009457,4,0,4,1.0,-0.0011652428656816483,-0.0015324591659009457,104,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
396,0.011652428656816483,0.014333132654428482,4,0,4,1.0,-0.0011652428656816483,-0.001433313125744462,105,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
397,0.011652428656816483,0.01425505243241787,4,0,4,1.0,-0.0011652428656816483,-0.0014255052665248513,106,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
398,0.011652428656816483,0.01527903601527214,4,0,4,1.0,-0.0011652428656816483,-0.001527903601527214,107,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
399,0.011007042601704597,0.014101902022957802,4,0,4,1.0,-0.0011652428656816483,-0.0014189619105309248,108,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
400,0.011652428656816483,0.014101902022957802,4,0,4,1.0,-0.0011652428656816483,-0.001410190132446587,109,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
401,0.011652428656816483,0.014564387500286102,4,0,4,1.0,-0.0011652428656816483,-0.001456438796594739,110,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
402,0.011652428656816483,0.013983918353915215,4,0,4,1.0,-0.0011652428656816483,-0.0013983919052407146,111,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
403,0.011652428656816483,0.013955562375485897,4,0,4,1.0,-0.0011652428656816483,-0.001395556260831654,112,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
404,0.011652428656816483,0.013917259871959686,4,0,4,1.0,-0.0011652428656816483,-0.001391726080328226,113,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
405,0.011652428656816483,0.013879930600523949,4,0,4,1.0,-0.0011652428656816483,-0.001510618720203638,114,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
406,0.011652428656816483,0.013879930600523949,4,0,4,1.0,-0.0011652428656816483,-0.0013879931066185236,115,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
407,0.011652428656816483,0.013807574287056923,4,0,4,1.0,-0.0011652428656816483,-0.0013849387178197503,116,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
408,0.011652428656816483,0.01404880452901125,4,0,4,1.0,-0.0011652428656816483,-0.0014066799776628613,117,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
409,0.011652428656816483,0.013738563284277916,4,0,4,1.0,-0.0011652428656816483,-0.0013777208514511585,118,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
410,0.011652428656816483,0.014013398438692093,4,0,4,1.0,-0.0011652428656816483,-0.001401339890435338,119,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
411,0.011652428656816483,0.013657797127962112,4,0,4,1.0,-0.0011652428656816483,-0.001369835576042533,120,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
412,0.011652428656816483,0.013657797127962112,4,0,4,1.0,-0.0011652428656816483,-0.0013657796662300825,121,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
413,0.011652428656816483,0.013651438057422638,4,0,4,1.0,-0.0011652428656816483,-0.0013651438057422638,78,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
414,0.011652428656816483,0.014026815071702003,4,0,4,1.0,-0.0011652428656816483,-0.001470077084377408,79,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
415,0.011652428656816483,0.013845264911651611,4,0,4,1.0,-0.0011652428656816483,-0.0013845264911651611,80,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
416,0.011652428656816483,0.014228853397071362,4,0,4,1.0,-0.0011652428656816483,-0.001433745725080371,81,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
417,0.011652428656816483,0.013607695698738098,4,0,4,1.0,-0.0011652428656816483,-0.001384963747113943,82,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
418,0.011652428656816483,0.013607695698738098,4,0,4,1.0,-0.0011652428656816483,-0.0013607696164399385,83,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
419,0.011652428656816483,0.013654742389917374,4,0,4,1.0,-0.0011652428656816483,-0.0013654743088409305,84,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
420,0.011652428656816483,0.01355796679854393,4,0,4,1.0,-0.0011652428656816483,-0.0013557967031374574,85,0.95,0.6299999952316284,0.7299999594688416,0.6399999856948853,0.7199999690055847
421,0.011562187224626541,0.01353851892054081,4,0,4,1.0,-0.0011562186991795897,-0.0013538519851863384,86,0.95,0.6399999856948853,0.7099999785423279,0.6699999570846558,0.7400000095367432
422,0.011562187224626541,0.01359938457608223,4,0,4,1.0,-0.0011562186991795897,-0.0014071164187043905,87,0.95,0.6399999856948853,0.7099999785423279,0.6699999570846558,0.7400000095367432
423,0.011562187224626541,0.013499599881470203,4,0,4,1.0,-0.0011562186991795897,-0.0013499599881470203,88,0.95,0.6399999856948853,0.7099999785423279,0.6699999570846558,0.7400000095367432
424,0.011562187224626541,0.013732990249991417,4,0,4,1.0,-0.0011562186991795897,-0.001373299048282206,89,0.95,0.6399999856948853,0.7099999785423279,0.6699999570846558,0.7400000095367432
425,0.011562187224626541,0.013928987085819244,4,0,4,1.0,-0.0011562186991795897,-0.001423544017598033,90,0.95,0.6399999856948853,0.7099999785423279,0.6699999570846558,0.7400000095367432
426,0.011562187224626541,0.013705046847462654,4,0,4,1.0,-0.0011562186991795897,-0.0013705046148970723,91,0.95,0.6399999856948853,0.7099999785423279,0.6699999570846558,0.7400000095367432
427,0.011562187224626541,0.013845250010490417,4,0,4,1.0,-0.0011562186991795897,-0.0013845250941812992,92,0.95,0.6399999856948853,0.7099999785423279,0.6699999570846558,0.7400000095367432
428,0.011562187224626541,0.013455679640173912,4,0,4,1.0,-0.0011562186991795897,-0.0013455678708851337,93,0.95,0.6399999856948853,0.7099999785423279,0.6699999570846558,0.7400000095367432
429,0.011562187224626541,0.013430800288915634,4,0,4,1.0,-0.0011562186991795897,-0.0013430800754576921,94,0.95,0.6399999856948853,0.7099999785423279,0.6699999570846558,0.7400000095367432
430,0.01146615855395794,0.013413861393928528,4,0,4,1.0,-0.0011466158321127295,-0.0013413861161097884,95,0.95,0.6299999952316284,0.75,0.699999988079071,0.7099999785423279
431,0.01146615855395794,0.013380467891693115,4,0,4,1.0,-0.0011466158321127295,-0.0013478398323059082,96,0.95,0.6299999952316284,0.75,0.699999988079071,0.7099999785423279
432,0.01146615855395794,0.013594385236501694,4,0,4,1.0,-0.0011466158321127295,-0.0013594385236501694,97,0.95,0.6299999952316284,0.75,0.699999988079071,0.7099999785423279
433,0.01146615855395794,0.013305746018886566,4,0,4,1.0,-0.0011466158321127295,-0.0013380467426031828,98,0.95,0.6299999952316284,0.75,0.699999988079071,0.7099999785423279
434,0.01146615855395794,0.013531362637877464,4,0,4,1.0,-0.0011466158321127295,-0.0013531362637877464,99,0.95,0.6299999952316284,0.75,0.699999988079071,0.7099999785423279
435,0.01146615855395794,0.013650424778461456,4,0,4,1.0,-0.0011466158321127295,-0.0013650425244122744,100,0.95,0.6299999952316284,0.75,0.699999988079071,0.7099999785423279
436,0.01146615855395794,0.013236058875918388,4,0,4,1.0,-0.0011466158321127295,-0.0013501992216333747,101,0.95,0.6299999952316284,0.75,0.699999988079071,0.7099999785423279
437,0.01146615855395794,0.013199429027736187,4,0,4,1.0,-0.0011466158321127295,-0.0013305745087563992,102,0.95,0.6299999952316284,0.75,0.699999988079071,0.7099999785423279
438,0.01146615855395794,0.01361437514424324,4,0,4,1.0,-0.0011466158321127295,-0.0013614374911412597,103,0.95,0.6299999952316284,0.75,0.699999988079071,0.7099999785423279
439,0.01146615855395794,0.013199429027736187,4,0,4,1.0,-0.0011466158321127295,-0.0013255976373329759,104,0.95,0.6299999952316284,0.75,0.699999988079071,0.7099999785423279
440,0.01146615855395794,0.013137374073266983,4,0,4,1.0,-0.0011466158321127295,-0.0013196180807426572,105,0.95,0.6299999952316284,0.75,0.699999988079071,0.7099999785423279
441,0.01146615855395794,0.013137374073266983,4,0,4,1.0,-0.0011466158321127295,-0.0013137373607605696,106,0.95,0.6299999952316284,0.75,0.699999988079071,0.7099999785423279
442,0.01146615855395794,0.012987935915589333,4,0,4,1.0,-0.0011466158321127295,-0.0012987935915589333,59,0.95,0.6299999952316284,0.75,0.699999988079071,0.7099999785423279
443,0.01146615855395794,0.013124484568834305,4,0,4,1.0,-0.0011466158321127295,-0.0013124484103173018,60,0.95,0.6299999952316284,0.75,0.699999988079071,0.7099999785423279
444,0.01146615855395794,0.013660090044140816,4,0,4,1.0,-0.0011466158321127295,-0.0013660090044140816,61,0.95,0.6299999952316284,0.75,0.699999988079071,0.7099999785423279
445,0.01146615855395794,0.012936577200889587,4,0,4,1.0,-0.0011466158321127295,-0.0012936578132212162,62,0.95,0.6299999952316284,0.75,0.699999988079071,0.7099999785423279
446,0.01146615855395794,0.013969598338007927,4,0,4,1.0,-0.0011466158321127295,-0.0013969598803669214,63,0.95,0.6299999952316284,0.75,0.699999988079071,0.7099999785423279
447,0.01146615855395794,0.01291697658598423,4,0,4,1.0,-0.0011466158321127295,-0.001291697728447616,64,0.95,0.6299999952316284,0.75,0.699999988079071,0.7099999785423279
448,0.01146615855395794,0.012733245268464088,4,0,4,1.0,-0.0011466158321127295,-0.0012733244802802801,65,0.95,0.6299999952316284,0.75,0.699999988079071,0.7099999785423279
449,0.01146615855395794,0.012711393646895885,4,0,4,1.0,-0.0011466158321127295,-0.0012711393646895885,66,0.95,0.6299999952316284,0.75,0.699999988079071,0.7099999785423279
450,0.01146615855395794,0.01324368640780449,4,0,4,1.0,-0.0011466158321127295,-0.001324368640780449,67,0.95,0.6299999952316284,0.75,0.699999988079071,0.7099999785423279
451,0.01146615855395794,0.012608085758984089,4,0,4,1.0,-0.0011466158321127295,-0.0012608085526153445,68,0.95,0.6299999952316284,0.75,0.699999988079071,0.7099999785423279
452,0.01146615855395794,0.012949779629707336,4,0,4,1.0,-0.0011466158321127295,-0.0012949779629707336,69,0.95,0.6299999952316284,0.75,0.699999988079071,0.7099999785423279
453,0.01146615855395794,0.013066308572888374,4,0,4,1.0,-0.0011466158321127295,-0.0013066309038549662,70,0.95,0.6299999952316284,0.75,0.699999988079071,0.7099999785423279
454,0.011126242578029633,0.01259030681103468,4,0,4,1.0,-0.001112624304369092,-0.0012590306578204036,71,0.95,0.6699999570846558,0.7299999594688416,0.6800000071525574,0.699999988079071
455,0.011126242578029633,0.012559045106172562,4,0,4,1.0,-0.001112624304369092,-0.0012564139906316996,72,0.95,0.6699999570846558,0.7299999594688416,0.6800000071525574,0.699999988079071
456,0.011126242578029633,0.012480922043323517,4,0,4,1.0,-0.001112624304369092,-0.001248092157766223,73,0.95,0.6699999570846558,0.7299999594688416,0.6800000071525574,0.699999988079071
457,0.011126242578029633,0.013561330735683441,4,0,4,1.0,-0.001112624304369092,-0.0013561330270022154,74,0.95,0.6699999570846558,0.7299999594688416,0.6800000071525574,0.699999988079071
458,0.009702790528535843,0.012435534968972206,4,0,4,1.0,-0.0009702790412120521,-0.0012435534736141562,75,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
459,0.009702790528535843,0.012939001433551311,4,0,4,1.0,-0.0009702790412120521,-0.0012939001899212599,76,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
460,0.009702790528535843,0.013081038370728493,4,0,4,1.0,-0.0009702790412120521,-0.0013120498042553663,77,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
461,0.009702790528535843,0.012396957725286484,4,0,4,1.0,-0.0009702790412120521,-0.001239695819094777,78,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
462,0.009702790528535843,0.012387530878186226,4,0,4,1.0,-0.0009702790412120521,-0.001245168037712574,79,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
463,0.009702790528535843,0.012986527755856514,4,0,4,1.0,-0.0009702790412120521,-0.0012986527290195227,80,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
464,0.009702790528535843,0.012387530878186226,4,0,4,1.0,-0.0009702790412120521,-0.0012387530878186226,81,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
465,0.009702790528535843,0.012476608157157898,4,0,4,1.0,-0.0009702790412120521,-0.0012476607225835323,82,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
466,0.009702790528535843,0.01247377134859562,4,0,4,1.0,-0.0009702790412120521,-0.001247377134859562,83,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
467,0.009702790528535843,0.012384377419948578,4,0,4,1.0,-0.0009702790412120521,-0.0012384378351271152,84,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
468,0.009702790528535843,0.012360910885035992,4,0,4,1.0,-0.0009702790412120521,-0.001236091135069728,85,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
469,0.009702790528535843,0.012807050719857216,4,0,4,1.0,-0.0009702790412120521,-0.001280705095268786,86,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
470,0.009702790528535843,0.012751700356602669,4,0,4,1.0,-0.0009702790412120521,-0.0012751701287925243,87,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
471,0.009702790528535843,0.012288889847695827,4,0,4,1.0,-0.0009702790412120521,-0.0012288889847695827,88,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
472,0.009702790528535843,0.01224016584455967,4,0,4,1.0,-0.0009702790412120521,-0.0012240165378898382,89,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
473,0.009702790528535843,0.012167075648903847,4,0,4,1.0,-0.0009702790412120521,-0.001220481120981276,90,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
474,0.009702790528535843,0.012167075648903847,4,0,4,1.0,-0.0009702790412120521,-0.0012167076347395778,91,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
475,0.009702790528535843,0.012122558429837227,4,0,4,1.0,-0.0009702790412120521,-0.001212255796417594,92,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
476,0.009702790528535843,0.012757305055856705,4,0,4,1.0,-0.0009702790412120521,-0.0012757304357364774,93,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
477,0.009702790528535843,0.013238657265901566,4,0,4,1.0,-0.0009702790412120521,-0.0013238657265901566,94,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
478,0.009702790528535843,0.012030359357595444,4,0,4,1.0,-0.0009702790412120521,-0.0012030359357595444,95,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
479,0.009702790528535843,0.011952396482229233,4,0,4,1.0,-0.0009702790412120521,-0.0011952396016567945,96,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
480,0.009702790528535843,0.013041283935308456,4,0,4,1.0,-0.0009702790412120521,-0.0013041284400969744,97,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
481,0.009702790528535843,0.011923791840672493,4,0,4,1.0,-0.0009702790412120521,-0.0011963576544076204,98,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
482,0.009702790528535843,0.012434381991624832,4,0,4,1.0,-0.0009702790412120521,-0.0012892471859231591,99,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
483,0.009702790528535843,0.011797980405390263,4,0,4,1.0,-0.0009702790412120521,-0.0011797980405390263,100,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
484,0.009702790528535843,0.012219466269016266,4,0,4,1.0,-0.0009702790412120521,-0.0012219466734677553,101,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
485,0.009702790528535843,0.01252957247197628,4,0,4,1.0,-0.0009702790412120521,-0.0012529571540653706,102,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
486,0.009702790528535843,0.01201194804161787,4,0,4,1.0,-0.0009702790412120521,-0.0012011947110295296,103,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
487,0.009702790528535843,0.012232359498739243,4,0,4,1.0,-0.0009702790412120521,-0.0012593725696206093,104,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
488,0.009702790528535843,0.011711806058883667,4,0,4,1.0,-0.0009702790412120521,-0.001171180629171431,105,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
489,0.009702790528535843,0.011831451207399368,4,0,4,1.0,-0.0009702790412120521,-0.0011831450974568725,106,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
490,0.009702790528535843,0.01203357893973589,4,0,4,1.0,-0.0009702790412120521,-0.0012033579405397177,107,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
491,0.009702790528535843,0.011653013527393341,4,0,4,1.0,-0.0009702790412120521,-0.0011655266862362623,108,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
492,0.009702790528535843,0.011850054375827312,4,0,4,1.0,-0.0009702790412120521,-0.0011850054142996669,109,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
493,0.009702790528535843,0.011973337270319462,4,0,4,1.0,-0.0009702790412120521,-0.0011973336804658175,110,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
494,0.009702790528535843,0.011653013527393341,4,0,4,1.0,-0.0009702790412120521,-0.0011653013061732054,111,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
495,0.009702790528535843,0.011648890562355518,4,0,4,1.0,-0.0009702790412120521,-0.0011648890795186162,112,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
496,0.009702790528535843,0.011766145937144756,4,0,4,1.0,-0.0009702790412120521,-0.001176614547148347,75,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
497,0.009702790528535843,0.011597644537687302,4,0,4,1.0,-0.0009702790412120521,-0.0011597643606364727,76,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
498,0.009702790528535843,0.011563880369067192,4,0,4,1.0,-0.0009702790412120521,-0.001156388083472848,77,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
499,0.009702790528535843,0.011554437689483166,4,0,4,1.0,-0.0009702790412120521,-0.0011554437223821878,78,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
500,0.009702790528535843,0.011484487913548946,4,0,4,1.0,-0.0009702790412120521,-0.0011484487913548946,70,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
501,0.009702790528535843,0.01218853984028101,4,0,4,1.0,-0.0009702790412120521,-0.001218853984028101,71,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
502,0.009702790528535843,0.011791419237852097,4,0,4,1.0,-0.0009702790412120521,-0.0011791419237852097,72,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
503,0.009702790528535843,0.011461571790277958,4,0,4,1.0,-0.0009702790412120521,-0.0011461571557447314,73,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
504,0.009702790528535843,0.011768551543354988,4,0,4,1.0,-0.0009702790412120521,-0.0011768550612032413,50,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
505,0.009702790528535843,0.011411597952246666,4,0,4,1.0,-0.0009702790412120521,-0.0011455120984464884,51,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
506,0.009702790528535843,0.011411597952246666,4,0,4,1.0,-0.0009702790412120521,-0.0011521775741130114,52,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
507,0.009702790528535843,0.011641455814242363,4,0,4,1.0,-0.0009702790412120521,-0.0011641455348581076,53,0.95,0.6499999761581421,0.7299999594688416,0.699999988079071,0.7299999594688416
